-0.001643,1.021209,,LOW CARBON GALVANIZED STEEL,
-0.001601,0.544997,,,
-0.001601,0.518541,,WIDTH =,"0.252"""
-0.001472,0.280436,,DEPTH=,"0.075"""
-0.001429,-0.883637,,,
-0.001429,-0.275144,,,
-0.001429,-0.645531,,,
-0.001387,1.100577,,,
-0.001344,0.518541,,,
-0.001344,0.227523,,,
-0.001301,-0.777812,,,
-0.001301,-0.116407,,,
-0.001301,0.862472,,,
-0.001301,-1.148198,,,
-0.001258,-0.063495,,,
-0.001258,0.465629,,,
-0.001258,0.59791,,,
-0.001173,1.021209,,,
-0.001173,0.095242,,,
-0.001173,0.095242,,,
-0.00113,1.047665,,,
-0.00113,0.121698,,,
-0.001087,0.465629,,,
-0.001044,0.095242,,3807.865486,2.645788198
-0.001044,0.280436,,,
-0.001001,-0.85718,,,
-0.001001,-0.539706,,,
-0.001001,0.59791,,,
-0.001001,0.04233,,,
-0.001001,0.94184,,,
-0.001001,0.783103,,,
-0.001001,0.492085,,,
-0.000959,0.862472,,,
-0.000959,0.174611,,,
-0.000916,-0.85718,,,
-0.000916,0.095242,,,
-0.000916,-0.195776,,,
-0.000916,0.518541,,,
-0.000916,0.412716,,,
-0.000916,-0.248688,,,
-0.000873,0.280436,,,
-0.000873,0.518541,,,
-0.00083,0.465629,,,
-0.00083,-0.16932,,,
-0.00083,-0.275144,,,
-0.00083,1.047665,,,
-0.00083,0.571454,,,
-0.000787,0.677278,,,
-0.000787,0.650822,,,
-0.000787,0.121698,,,
-0.000787,-0.671987,,,
-0.000787,0.492085,,,
-0.000787,0.994752,,,
-0.000787,-0.010582,,,
-0.000745,-0.010582,,,
-0.000745,0.359804,,,
-0.000745,0.359804,,,
-0.000745,0.148155,,,
-0.000745,0.439173,,,
-0.000702,0.227523,,,
-0.000702,-0.592618,,,
-0.000702,-0.063495,,,
-0.000659,-0.698443,,,
-0.000659,0.544997,,,
-0.000659,1.338683,,,
-0.000659,0.650822,,,
-0.000659,0.677278,,,
-0.000659,0.650822,,,
-0.000659,12.529648,,,
-0.000616,1.470964,,,
-0.000616,0.518541,,,
-0.000616,0.756647,,,
-0.000616,0.359804,,,
-0.000616,0.174611,,,
-0.000616,-1.148198,,,
-0.000573,0.280436,,,
-0.000573,-0.645531,,,
-0.000573,0.518541,,,
-0.000573,0.518541,,,
-0.000573,0.650822,,,
-0.000573,0.650822,,,
-0.000573,15.254635,,,
-0.000531,0.544997,,,
-0.000531,-0.010582,,,
-0.000488,0.492085,,,
-0.000488,1.312227,,,
-0.000488,-0.010582,,,
-0.000488,0.571454,,,
-0.000488,0.465629,,,
-0.000488,-0.698443,,,
-0.000488,0.518541,,,
-0.000488,1.100577,,,
-0.000445,0.94184,,,
-0.000445,0.783103,,,
-0.000445,1.523876,,,
-0.000445,2.39693,,,
-0.000402,1.021209,,,
-0.000402,-0.037039,,,
-0.000402,10.492522,,,
-0.000402,0.148155,,,
-0.000402,0.703734,,,
-0.000402,1.021209,,,
-0.000359,1.127033,,,
-0.000359,-0.354513,,,
-0.000359,-0.222232,,,
-0.000359,-0.222232,,,
-0.000359,0.994752,,,
-0.000359,0.492085,,,
-0.000359,0.650822,,,
-0.000359,0.412716,,,
-0.000359,-0.936549,,,
-0.000359,0.915384,,,
-0.000317,0.677278,,,
-0.000317,0.571454,,,
-0.000317,1.550332,,,
-0.000317,0.94184,,,
-0.000274,-0.089951,,,
-0.000274,0.306892,,,
-0.000274,0.492085,,,
-0.000274,0.544997,,,
-0.000274,0.518541,,,
-0.000274,0.095242,,,
-0.000231,0.148155,,,
-0.000231,-1.201111,,,
-0.000231,0.148155,,,
-0.000231,-0.724899,,,
-0.000231,0.306892,,,
-0.000231,0.703734,,,
-0.000231,0.174611,,,
-0.000231,1.021209,,,
-0.000188,0.174611,,,
-0.000188,0.333348,,,
-0.000188,1.179946,,,
-0.000188,0.650822,,,
-0.000188,0.095242,,,
-0.000188,0.412716,,,
-0.000146,0.359804,,,
-0.000146,0.888928,,,
-0.000146,0.359804,,,
-0.000146,0.624366,,,
-0.000146,0.333348,,,
-0.000146,0.809559,,,
-0.000146,0.888928,,,
-0.000146,0.280436,,,
-0.000146,0.571454,,,
-0.000103,0.518541,,,
-0.000103,0.783103,,,
-0.000103,-0.063495,,,
-0.000103,0.439173,,,
-0.000103,0.333348,,,
-0.00006,0.571454,,,
-0.00006,0.148155,,,
-0.00006,0.38626,,,
-0.00006,0.253979,,,
-0.00006,0.730191,,,
-0.00006,-0.195776,,,
-0.00006,0.518541,,,
-0.00006,0.068786,,,
-0.00006,14.937161,,,
-0.00006,0.492085,,,
-0.000017,0.571454,,,
-0.000017,0.306892,,,
-0.000017,-0.037039,,,
-0.000017,-0.3016,,,
-0.000017,0.38626,,,
-0.000017,-0.433881,,,
0.000026,0.095242,,,
0.000026,0.492085,,,
0.000026,0.38626,,,
0.000026,0.544997,,,
0.000026,0.148155,,,
0.000068,0.703734,,,
0.000068,0.068786,,,
0.000068,0.38626,,,
0.000068,0.571454,,,
0.000068,3.137703,,,
0.000068,11.101014,,,
0.000111,-0.275144,,,
0.000111,3.904933,,,
0.000111,-0.142863,,,
0.000111,0.968296,,,
0.000111,0.04233,,,
0.000154,0.04233,,,
0.000154,-0.116407,,,
0.000154,-0.566162,,,
0.000154,0.756647,,,
0.000154,0.650822,,,
0.000154,0.439173,,,
0.000154,0.38626,,,
0.000154,0.544997,,,
0.000197,0.571454,,,
0.000197,-0.010582,,,
0.000197,1.021209,,,
0.000197,-0.486794,,,
0.000197,0.148155,,,
0.000197,-0.142863,,,
0.00024,0.174611,,,
0.000282,-0.433881,,,
0.000282,0.015874,,,
0.000282,0.624366,,,
0.000282,0.783103,,,
0.000325,-0.3016,,,
0.000325,-0.328057,,,
0.000325,1.179946,,,
0.000368,0.59791,,,
0.000368,0.333348,,,
0.000368,-0.063495,,,
0.000368,0.412716,,,
0.000368,-1.121742,,,
0.000411,-0.936549,,,
0.000411,0.121698,,,
0.000411,0.04233,,,
0.000411,0.280436,,,
0.000411,0.650822,,,
0.000411,17.767972,,,
0.000454,0.492085,,,
0.000496,0.412716,,,
0.000496,0.201067,,,
0.000496,13.773089,,,
0.000496,15.91604,,,
0.000496,-0.777812,,,
0.000539,0.492085,,,
0.000582,0.518541,,,
0.000582,-0.248688,,,
0.000625,0.624366,,,
0.000668,0.703734,,,
0.000668,0.730191,,,
0.000668,16.498076,,,
0.00071,0.095242,,,
0.000753,5.86269,,,
0.000796,0.439173,,,
0.000839,15.069442,,,
0.000924,12.23863,,,
0.000967,1.206402,,,
0.001096,17.318217,,,
0.001181,18.402921,,,
0.00131,19.619905,,,
0.001395,18.905588,,,
0.001481,20.545872,,,
0.001609,18.693939,,,
0.00208,19.990292,,,
0.002251,19.910923,,,
0.002636,21.498294,,,
0.002979,22.000962,,,
0.003021,22.503629,,,
0.003064,20.863346,,,
0.003792,23.059209,,,
0.00392,23.19149,,,
0.004477,20.572328,,,
0.00576,23.588333,,,
0.005846,23.879351,,,
0.005889,22.953384,,,
0.006616,24.620124,,,
0.00683,24.249737,,,
0.007472,24.223281,,,
0.007858,24.567211,,,
0.009955,24.699492,,,
0.01004,24.752405,,,
0.010083,24.593668,,,
0.010425,24.567211,,,
0.010768,24.805317,,,
0.010939,25.149247,,,
0.011281,26.022301,,,
0.012993,25.307984,,,
0.013207,25.678371,,,
0.013806,25.625459,,,
0.014662,25.255072,,,
0.014962,24.540755,,,
0.015818,25.599003,,,
0.016117,25.387353,,,
0.016331,23.403139,,,
0.017187,26.022301,,,
0.017786,25.387353,,,
0.018,26.075214,,,
0.019156,26.128126,,,
0.019584,26.022301,,,
0.021296,26.286863,,,
0.021553,27.345111,,,
0.022109,26.10167,,,
0.022837,26.286863,,,
0.023864,26.842443,,,
0.024506,27.424479,,,
0.024634,26.630794,,,
0.025576,27.424479,,,
0.02579,26.868899,,,
0.027202,26.868899,,,
0.027544,26.921812,,,
0.027587,27.027636,,,
0.028272,27.133461,,,
0.029256,27.133461,,,
0.029342,27.239286,,,
0.029727,27.424479,,,
0.030797,27.239286,,,
0.031524,27.530304,,,
0.031952,27.450935,,,
0.032808,28.085884,,,
0.033493,27.794866,,,
0.033621,27.741953,,,
0.034777,27.450935,,,
0.035376,26.895355,,,
0.03589,27.794866,,,
0.03589,27.927147,,,
0.036532,28.429814,,,
0.037345,27.530304,,,
0.037858,27.847778,,,
0.039014,28.244621,,,
0.039185,26.974724,,,
0.039356,27.90069,,,
0.039827,28.297533,,,
0.040854,27.980059,,,
0.041368,27.927147,,,
0.042224,27.503848,,,
0.042652,27.609672,,,
0.042866,29.2235,,,
0.044406,28.429814,,,
0.044577,28.694376,,,
0.044577,28.271077,,,
0.045947,28.720832,,,
0.046033,29.144131,,,
0.046461,30.096554,,,
0.047145,29.064762,,,
0.048087,28.588551,,,
0.048943,28.932482,,,
0.049841,28.879569,,,
0.050141,28.985394,,,
0.050569,28.932482,,,
0.050697,29.01185,,,
0.052495,28.800201,,,
0.052752,30.070097,,,
0.052966,29.117675,,,
0.053993,29.197043,,,
0.054378,28.482726,,,
0.054635,29.091219,,,
0.054892,29.2235,,,
0.055619,30.175922,,,
0.056432,29.144131,,,
0.05793,29.329324,,,
0.058016,29.170587,,,
0.058658,29.382237,,,
0.058914,29.329324,,,
0.059428,29.646798,,,
0.060327,29.329324,,,
0.061183,29.779079,,,
0.061311,29.91136,,,
0.062039,30.12301,,,
0.063494,30.414028,,,
0.063665,29.540974,,,
0.063793,29.884904,,,
0.064136,29.514518,,,
0.06542,30.017185,,,
0.065548,29.276412,,,
0.065976,29.831992,,,
0.066789,29.805536,,,
0.068159,29.884904,,,
0.068244,29.884904,,,
0.069057,29.620342,,,
0.069271,28.879569,,,
0.069271,30.255291,,,
0.070898,31.736837,,,
0.071368,29.91136,,,
0.071925,30.863783,,,
0.072695,30.070097,,,
0.073637,30.175922,,,
0.073851,30.519853,,,
0.074279,28.853113,,,
0.075135,30.334659,,,
0.076889,30.096554,,,
0.077146,29.249956,,,
0.077232,30.175922,,,
0.077446,29.858448,,,
0.078687,30.387572,,,
0.07873,31.313538,,,
0.0795,30.202378,,,
0.080227,30.228835,,,
0.080484,30.440484,,,
0.081426,30.731502,,,
0.081725,30.096554,,,
0.082367,30.493396,,,
0.082453,30.731502,,,
0.08271,30.149466,,,
0.084507,30.493396,,,
0.084849,29.699711,,,
0.084892,30.731502,,,
0.08562,30.969608,,,
0.085962,30.228835,,,
0.086647,31.392907,,,
0.086947,30.440484,,,
0.087417,30.149466,,,
0.087974,30.12301,,,
0.088145,30.67859,,,
0.088658,30.519853,,,
0.089343,30.519853,,,
0.089643,30.652133,,,
0.089814,30.67859,,,
0.090114,31.419363,,,
0.091611,30.361115,,,
0.091697,30.837327,,,
0.09251,30.969608,,,
0.092681,31.075432,,,
0.093152,30.757958,,,
0.093366,30.361115,,,
0.093409,30.837327,,,
0.094736,31.5781,,,
0.094864,30.810871,,,
0.095121,30.519853,,,
0.09542,30.625677,,,
0.096148,30.652133,,,
0.096234,31.048976,,,
0.096619,30.916695,,,
0.096833,30.67859,,,
0.098117,30.731502,,,
0.099101,30.202378,,,
0.099272,30.916695,,,
0.099401,30.810871,,,
0.099401,30.519853,,,
0.100214,30.546309,,,
0.100385,31.287082,,,
0.10077,30.837327,,,
0.101926,29.435149,,,
0.102182,31.525187,,,
0.102739,31.02252,,,
0.103338,30.096554,,,
0.103509,30.890239,,,
0.104151,30.863783,,,
0.104793,30.599221,,,
0.104964,31.02252,,,
0.105777,31.101889,,,
0.105906,30.890239,,,
0.106205,32.001399,,,
0.10659,30.308203,,,
0.106676,31.048976,,,
0.10796,30.969608,,,
